source_id,ra,dec,magnitude
3749762639913053056,159.6312582727945,-15.103635125387626,10.521267
3749791055416743552,160.44643752329893,-14.724674325861736,9.659178
3750114999030146560,160.76937922609136,-14.742514208586384,8.945605
3750284976656005120,161.86968722670682,-13.979285626390329,8.073126
3750331839043087744,161.49514095205393,-13.689386303412048,10.39843
3750503642030711808,158.68951421878907,-14.706354784568385,9.30042
3750566863949287424,159.83575434030388,-14.556056681755326,11.571597
3750710418936292352,158.39836377909833,-14.490192661220458,11.720677
3750829922106277120,158.89092438521715,-13.87668819104217,10.407791
3751115726410169856,161.44786297444446,-13.354475657604334,11.08325
3753867151179155456,157.74916280493616,-13.588477248077348,5.5591865
3753936317332713600,158.6962674734407,-13.324180694116624,11.95131
3754335680571885184,158.650427105991,-12.95895429321279,9.682028
3754374713234608256,159.08704368107652,-12.505281060767999,11.510467
3754472191812495360,159.4596889669876,-12.422695986832972,11.906509
3754524487334224512,159.27964945864008,-12.303515295663173,9.296584
3757515399479743232,160.99451804924766,-11.979788843758039,10.411392
3760527855181363840,160.08171053033408,-11.76018995676734,10.063107
3760592275395691392,160.15240315114497,-11.347796773211705,11.172452
3760824036126148480,159.964134199111,-11.01756231248337,9.699131
3749711787500379264,160.62402374566952,-15.19646467163763,11.223017
3749912379653239168,161.22794964883124,-14.915262451261407,11.246587
3750149393128265344,161.0570340820096,-14.50723081238833,11.820617
3750163652419670784,160.6687845197456,-14.63827110169476,10.098275
3750252437983719680,161.69637552300466,-14.163430819877405,11.512023
3750706570645660032,158.7087564210497,-14.372523546702789,11.945831
3750719279453857408,158.5653903139675,-14.316032070782823,10.860492
3750721409757636480,158.39800023044901,-14.331581238503764,11.950265
3750860051301655296,159.28624454125406,-13.697385134535697,11.710673
3750881083756656128,158.72730824766327,-13.788733996912855,9.910166
3751194646433235328,161.3113947555809,-12.902176503239385,10.030133
3751365762226006272,160.25832906545025,-13.025768533647563,10.934121
3753914739416998528,157.9230479403989,-13.537119065881937,11.731542
3754000565747762816,158.31280627698413,-13.064069188802867,10.108393
3754216035666970240,157.85544633599403,-12.68537907371103,10.05219
3754337879595131136,158.7431360309199,-12.881654346983474,11.284308
3754429375282917376,159.09453348524744,-12.378500554736313,10.23279
3754435186374119424,159.1361394235997,-12.233112546999868,5.8400826
3754490299394608384,159.92681939758188,-12.273763560789625,11.626936
3754615368841980160,158.15100979241578,-12.32619165551472,11.821409
3754779951988721920,159.4330818451452,-11.493481445495553,10.715858
3754859151185619840,158.77408420753673,-11.20708127240074,11.3740015
3757435375649057664,160.83006323987195,-12.22629474320362,11.67072
3757511173231991168,160.62207021386882,-11.904160915294959,11.020463
3760537304109404032,160.25608995546958,-11.577616589056154,11.019917
3760667699316580736,160.870790514145,-11.09970694542494,11.671701
3749701647081673856,160.21011568298084,-15.208056760366192,8.509383
3749721648745551104,160.8376217602148,-14.956904346029306,10.062676
3749791536453362432,160.49998596186205,-14.687432950540046,9.829333
3750263841120862080,161.58687232032878,-14.034404725832783,9.956933
3750360877317950976,161.39074841670862,-13.541506485036455,11.460421
3750484533721231104,158.77740846340885,-14.903664512629364,9.285075
3750950696586773504,160.39863845319846,-14.132083879682487,11.647363
3750956434663067136,160.1856279654073,-14.195649642270453,9.166719
3751164512943057792,160.46802105305798,-13.373737047672533,9.977151
3751209356697134080,160.9819686744033,-12.890131969300157,11.585456
3751214407578940032,160.94550700702774,-12.754131475491969,11.264655
3751385931392443776,160.33563263694842,-12.841768928188834,11.877642
3753998538523197056,158.1952947173314,-13.126557436631124,11.071391
3754017131437262976,158.17980263433458,-12.941324745335205,11.112503
3754234662940905088,157.9005151339262,-12.5814490344894,11.871025
3754345915478427904,158.83647195359785,-12.744347375071408,9.700298
3754401238951827200,158.39462800131628,-12.769074959209785,11.897131
3754720372202343808,158.10745198506288,-11.753545879195265,11.430037
3756374175129618944,161.99078728653697,-13.26982219922961,10.768475
3756383933295323776,162.1077337706107,-13.096185789664496,11.461864
3757153797593150592,161.50335127559026,-12.831079083611494,11.605416
3757193964127413376,161.98283556215367,-12.555956249994988,11.325704
3757435165195179648,160.79369841888658,-12.24622649936344,11.527769
3757621811589401984,161.33664327541226,-11.654112984865597,11.67918
3760616709464717568,160.25980590614083,-11.233075978439915,11.900712
3760622103943013888,160.4876624976237,-11.137541143002405,11.542691
3760630934396401408,160.1528996640548,-11.130975962495846,11.542852
3760642852930562688,160.24328996267556,-10.9747019696908,8.919882
3749743398459605888,160.03132313753497,-15.219076442036892,10.825979
3750123692043960576,160.94685821243434,-14.600970771482524,10.928793
3750152897821668992,161.37528445322678,-14.435468217649237,11.716964
3750275733886389632,162.08633482180292,-13.884861622914013,11.519571
3750504226146262400,158.75469851836746,-14.657482730557453,10.516347
3750711243570020864,158.29146390007864,-14.545833475352623,11.539341
3750812463063796096,158.7164033050854,-14.297379157791932,9.600511
3750912385478281984,159.2069695430113,-13.537951268539457,9.066457
3750916469991482624,159.15964068206495,-13.473523686665082,10.044697
3750954712380770944,160.0871927520699,-14.223657553676102,11.94462
3751047350530835584,160.23835507740324,-13.663344288871102,10.824384
3751048896719065088,160.25818468720016,-13.641024819705692,11.532685
3751284192207150848,159.82397719189814,-13.101162584859612,11.150582
3751373871124282368,160.5753293256038,-12.86496993433093,10.0949
3751376585543758848,160.11177203860444,-13.024580501618894,11.647473
3753962052776727808,157.8975347516304,-13.487793242277093,10.821514
3753992907821678336,157.8432551420472,-13.100438984654875,9.540097
3753997718185100544,158.16482006382418,-13.19156458758139,11.017923
3754383887284820224,158.53592091387765,-12.912996718870959,10.792233
3754487447536295808,159.59394112574554,-12.118662327575356,11.951902
3754490436833561472,159.9538018994977,-12.255299408243996,11.97679
3754527270473392768,159.4225183796598,-12.179979167085346,11.133859
3754710510957425280,158.3011543641944,-11.789631791456195,9.079094
3756378225282920832,161.89269968918794,-13.218286757671315,11.159237
3757202176104774144,161.41511326478042,-12.765294431797681,10.647382
3757227563655633664,161.47852975087457,-12.502980711925982,10.557344
3757561162356020736,161.89438304627086,-11.724305847345255,11.818971
3760811323022888832,159.34046488314132,-11.04634387239033,10.769631
3760864408818665344,159.23370359592727,-10.930036384311892,11.031624
3760871070312248704,159.31545715416462,-10.846278443227584,10.283068
3749807960408024064,160.3172083074294,-14.56132171261461,10.73504
3750219968030827136,160.7286233388392,-14.17043858469373,11.633099
3750295318937264640,162.10003352342812,-13.739274592333416,10.374163
3750318133803443584,161.55015575741905,-13.793448390905438,11.457296
3750331705900100480,161.47115054435807,-13.70582959353919,11.358075
3750336172666061824,161.40795539145822,-13.620995865560129,9.507246
3750340983029510912,161.7461009280798,-13.716918419570582,11.518462
3750606068410815872,158.96908656963504,-14.501717991396085,10.871049
3750619709226901504,159.6340311785541,-14.404968604000334,11.458318
3750792538710922624,158.10298140850756,-13.955464384230934,10.912051
3750827826162240512,158.9194611570567,-14.001390135702854,10.261468
3750851328223270400,159.12755017119207,-13.843183438771863,8.912581
3750954716676143104,160.08265622037132,-14.23173453157569,10.027858
3751113767905080704,161.4518377911579,-13.449809311887865,11.673208
3751263022312592896,160.1103171395533,-13.281366942935614,8.5130415
3751327932154045952,159.56950436739842,-13.085560368329578,11.328792
3753957757809356928,158.520700230242,-13.095917239917588,10.878945
3754006857875489024,158.30669222189152,-13.008943148751976,10.246205
3754374850673651072,159.26146786459452,-12.617219100378152,11.781197
3754456970448425728,159.76209858146035,-12.465588913587602,11.639567
3754515480786772224,159.76568766191994,-11.892089457522161,10.55692
3754529087244629632,159.1353214228248,-12.221183972259922,10.7132845
3754651098674640768,158.40686687268476,-12.023879790836457,11.766866
3754754663221318400,158.6873283429753,-11.769554215990853,11.981026
3754759611023592064,158.6383497037152,-11.65246324572174,10.825953
3757343806946387712,161.96796667870967,-12.21578318287539,11.819021
3757362395564837248,161.7788494521145,-12.02065297114704,8.966433
3757427541628690816,160.8270230078276,-12.428785263211976,11.862048
3757484608859452544,160.55769209437682,-12.20673170080359,11.394193
3757551992601128448,161.7400085397417,-11.915062299902466,11.507516
3749801569496689664,160.38618788181915,-14.705327684194076,11.681006
3749804799312094080,160.40785281590348,-14.604845437308384,9.851519
3750220586506427008,160.73532591451766,-14.137475049525548,10.31042
3750246768626934400,161.79643971216672,-14.149541419280592,11.333271
3750544461399853568,159.48932556415156,-14.674329976650478,10.167718
3750644757476276864,159.44564747922675,-14.07449862289655,11.229762
3750784017495814144,158.03104319948918,-14.128210814225994,11.068558
3750879468848962816,158.59571882634899,-13.884176797945564,11.482695
3751007183996636416,159.9507377331004,-14.097206396319024,11.878677
3751199628595664768,160.84968256266882,-13.051851661927005,10.336975
3751220210079662848,159.75215761250846,-13.685058205207776,11.781547
3751240555339409408,159.31335676192228,-13.532669641431571,10.996259
3751389504805370752,160.26153367029158,-12.778583943413752,10.497025
3754321661798983424,158.9379521995734,-12.977345903364112,10.144283
3754635774231330688,158.39849509259133,-12.165736308462712,11.963083
3754783078724278272,159.43871653781898,-11.414761589022149,11.80411
3754825272483614464,158.38894737877456,-11.454912184766448,11.339639
3754835713549003264,158.60884816744945,-11.263104417516901,9.109081
3757178708403811072,162.2716991563583,-12.605715680224726,11.063411
3757187332697857920,161.8130876742002,-12.570559804777973,10.966523
3757189737879594880,162.10247058494377,-12.597153174935077,11.277451
3757434409280945024,160.8927409892308,-12.253390360313059,11.335372
3760603339231445248,159.9693236608044,-11.338760604131412,11.666412
3760797716566552192,159.7878214374368,-11.151694846572767,11.458477
3749800259531589760,160.08846229512935,-14.681164265596863,10.754281
3750198630633350144,161.00151700598659,-14.366711679484508,11.456292
3750200348620270848,161.03396125819674,-14.318094352812675,11.476489
3750259790967732608,161.684606712068,-14.078797573225568,9.093486
3750545389112792832,159.50944261077325,-14.632167232140159,11.1949005
3750571949190564352,159.6226503871038,-14.476105957449658,11.563795
3750635549066315008,159.78021347202892,-14.096594771787906,11.428467
3750845590146952320,159.4443920366707,-13.827379085527912,11.375429
3750861326907129088,159.21486990402735,-13.729681869696327,11.3399725
3751075452501324416,160.24892522873913,-13.333862981366124,10.625911
3751128954909450624,161.56214206176506,-13.11280904325452,11.145441
3751146993771958272,160.6306468166364,-13.524573269545783,11.282502
3751435581214492032,159.99765981639095,-12.714815059233807,11.958762
3753998645898028928,158.20223633163383,-13.118150732851468,9.652897
3754024724939437184,158.20442125567368,-12.838970580716367,11.495604
3754340765813227008,158.86846655341782,-12.885490353446668,9.195806
3754706005536018816,158.0977163799472,-11.862931094209417,11.291827
3754737861309250688,159.0098556127035,-11.914473269417888,8.228173
3754781665679914112,159.5327564686815,-11.466129192705466,9.885081
3756371220192161408,162.26159521414453,-13.121249065211957,11.912035
3757204512567291904,161.27616577697864,-12.762397371540706,10.530456
3757558520951387136,161.70687367194512,-11.781199147668492,10.244042
3760534654114452736,160.37350745437092,-11.596604662729456,11.171547
3760563761107934208,160.40720636434745,-11.41163963764476,9.388704
3760619934985073280,160.3258771589343,-11.132365878974362,11.050357
3760811318727228800,159.35495408228795,-11.044094054638462,8.431425
3750246734267196160,161.81934420378573,-14.154038330483809,11.718748
3750522265008860928,159.80908283333537,-14.909073297675427,11.132723
3750569470994166784,159.8150582321931,-14.502494764385645,9.414245
3750569475288694400,159.81484294049807,-14.502478048728259,9.394449
3750879778086607232,158.58581960234616,-13.857124527658042,9.78109
3750937536806957312,160.27554862459073,-14.358119356998055,8.198997
3751075456796850048,160.2487900958105,-13.333832288998048,10.653567
3751101364039718272,160.85981033705986,-13.478437991017094,10.561771
3751363047806672256,160.23174754666462,-13.093798928132987,9.177649
3753914636337786240,157.8881609960393,-13.526235809638038,10.239973
3754232532637047808,157.72166038701195,-12.565737730593144,10.713812
3754321524359746048,158.91196843304255,-13.000301361042807,7.8207746
3754536753760802944,159.46557435841945,-12.02095447298235,8.994705
3754774969826664448,159.32986807017159,-11.511544661983326,9.108816
3757129402179232640,161.66470629993705,-13.162680181402234,11.09913
3757157852042326400,161.8024425161487,-12.790992389459142,9.862293
3757258491715980672,161.5940925430402,-12.255540673790872,11.659956
3757528456180371200,161.12189622667134,-11.753899366538711,11.62385
3760803248484396544,159.84968114970806,-11.041652175343517,9.764735
3750157360291678592,161.2518696427322,-14.374249613313745,11.962538
3750176125004678528,160.67449479640325,-14.478106744749834,11.194123
3750179492259017344,160.49021610451348,-14.5866216815491,10.479948
3750547588136055936,159.59343965883696,-14.55602788800465,11.278019
3750849846459365376,159.16276844625287,-13.922448192370874,11.20739
3750889360157836288,158.37858025697963,-13.847712046328231,11.563294
3751064118083165312,160.0829525119931,-13.534363369612286,11.570381
3751218084070572672,159.65866455893493,-13.761037055903113,9.597983
3751309068657703680,159.19150089979016,-13.19996639635504,11.900494
3754458035600285440,159.70982212389035,-12.44359914061982,6.0255823
3754476138886824832,159.37670872291844,-12.373722502481812,11.594567
3754639901695153920,158.68208285616362,-12.113347065240365,11.184951
3754754731940793856,158.73784299861308,-11.781303019770355,9.421883
3757365316142601344,161.87160192512493,-11.897599029590952,10.875798
3757371226018091264,161.96011936709812,-11.857595804407321,10.83722
3757446542564115200,161.39601892135371,-12.204117897998634,11.249327
3760530019844876032,160.16041029737715,-11.684007949111807,10.748568
3760547161058579328,160.60032855339435,-11.52108056030461,11.003598
3760552422394217472,160.96327241162984,-11.443474467670484,11.746033
3760641993937103232,160.40053861161041,-10.890514104866295,11.974443
3749767037959574400,159.88714355821276,-15.02742684324007,11.737468
3749781984445806208,160.3333162142329,-14.85646371365394,10.88503
3750645788268375040,159.6122615571834,-14.106593056254574,8.851167
3750773365976969216,158.34406581665894,-14.198102620572874,11.079023
3750848437710093056,159.11782454971345,-13.938859142538192,10.304074
3750863869527761024,159.2760498371882,-13.628496195009193,10.295164
3750935372143237632,158.88741612757605,-13.274090672833921,11.270968
3750979386968397568,160.66872397149797,-13.88957393084108,11.84995
3751065698631134720,160.13718321663984,-13.51136297610044,8.827456
3751238665553837056,159.52686400473118,-13.514574217906151,10.253634
3751342874344898432,159.51927937492218,-12.94769539645338,10.230611
3751370499574701312,160.57086666240238,-12.909129307545559,11.811828
3754361416015933056,159.48593296943432,-12.599335332479678,10.849235
3754611584975520512,158.31117232017974,-12.240575687107146,11.978264
3754631243041092864,158.53286936550705,-12.239359389066951,11.580493
3756383658417416448,162.1299134510506,-13.111128215795198,11.102154
3757450356495006848,161.24358976521958,-12.17094248607983,10.606779
3760541564716986240,160.7287278365872,-11.64603488028405,10.332202
3760822245124343040,159.6172385115887,-10.821309590815854,10.073434
3760859731598589056,159.3452127431088,-11.023887432104322,11.244777
3749791158495959552,160.45037587826522,-14.708517665016924,9.369248
3750101426933795072,161.1390811439567,-14.851300472696424,10.195813
3750250234664989952,161.61181511599105,-14.242102816441196,10.603514
3750310952618092032,161.3566499448687,-13.88667610346235,11.911637
3750631735135356544,159.8882540876632,-14.13023713179723,9.617642
3750886306436901888,158.45429701633708,-13.8529238061144,11.253627
3750977668981475328,160.63065047142874,-13.97446148896435,6.495155
3751143179841324672,161.29558860214885,-13.082572622603246,11.111679
3751480283234075904,160.43228773241125,-12.230533190772736,10.398938
3753938791234149760,158.7668190984857,-13.226074576439204,11.224654
3754383887284820608,158.53529624712948,-12.914377862785928,11.690242
3754620930824349184,158.00507006212908,-12.199390351628763,9.170725
3754664022231406848,158.52195475878207,-11.808323432017058,10.928525
3754834687051913472,158.6207398639476,-11.314218095834198,11.829075
3757504778025111040,160.54864615021415,-11.948986653983908,10.993289
3760527958260581760,160.02453627925698,-11.76963089585791,11.593183
3760622099647955840,160.48760805378708,-11.13757569333477,11.549473
3750166607357145600,160.65785216511847,-14.628803694664436,11.261333
3750228764123874048,160.88792650361665,-14.01776795504645,10.344059
3750245119359490432,161.79720345816042,-14.234128148376016,11.292258
3750322978526521344,161.31777807720024,-13.853501829354185,10.101483
3750693337851394432,158.66242528574156,-14.588130553309385,10.019498
3750771132593967744,158.4624208816284,-14.180575698575774,10.876669
3750834418936840960,159.18595793729045,-14.072498414542714,8.850791
3750865175197818112,158.55193560741318,-14.160781079563511,10.787131
3751302196710026240,159.30345684634563,-13.226711932712805,11.683386
3751362360611903360,160.23346313355668,-13.129449469629696,8.269072
3751411117080682112,160.54599478899786,-12.728436697566664,11.928165
3754218788741773824,158.11776451321148,-12.680479656088409,9.6919155
3754224629897294848,157.98935669466024,-12.537038020225628,11.988522
3754332519476030464,158.73665009540812,-13.00085396287244,11.037992
3754414811049254912,158.47361009942128,-12.512271466129109,10.676644
3754597914094887936,158.34066738541298,-12.461624562940159,9.247338
3760592344115167616,160.14534700579463,-11.339391979107331,11.692321
3760671753765709440,160.80556294664888,-11.059341817071973,8.684489
3749777071003254400,160.39402569933804,-14.969628647003086,10.2420845
3750117747809265152,161.04004169479674,-14.733715278406764,11.216538
3750200451699486720,161.04147024831266,-14.307102423315285,11.008479
3750584176962103424,159.24820615984262,-14.732559896687963,11.810079
3750828405982624768,158.93062366077703,-13.95683285283713,7.565033
3750912381183185920,159.205049968482,-13.539522224692053,9.982321
3751012853353477376,159.93255505516422,-13.973762921853226,11.744822
3751018797588240384,160.23955792099756,-13.811772428309958,11.549226
3751160737667323904,160.7605358876489,-13.241396671044129,11.46464
3751185133080845824,161.05374897045644,-13.123939817083762,11.615933
3751332845596622720,159.71970396401298,-13.0089366620093,10.894963
3751343668914215040,159.48118679313984,-12.94426288693854,8.132029
3751390947914304384,160.32940293170688,-12.751058939485244,11.212068
3753930952917831552,158.43110277521282,-13.439669028709435,10.866141
3754341109410610560,158.8423770343876,-12.859769558825315,6.8788533
3754498442652918144,160.116107174566,-12.119294312270995,11.441829
3754510399841513216,159.80198009894764,-12.022606365868164,11.921067
3754582624011518208,159.29762993828717,-11.748764613520692,6.6000834
3754676494816464128,158.1135048585019,-12.049301551758646,11.166054
3754704360564258816,158.31697569096943,-11.827864879467763,10.167857
3754806683865157888,158.5807344787966,-11.64053205269075,11.641803
3754823279618770688,158.72279173398906,-11.289494168432384,11.158586
3757183858069232896,161.98604272201098,-12.632512127044272,9.705624
3757346074689123328,162.04178128997668,-12.127096078128073,8.872841
3757625419362254848,161.28989571403937,-11.58038466530243,10.787897
3760507269403569664,160.26144695807918,-11.923901133647453,11.978285
3760514283084702592,160.2769284153915,-11.752159193483562,11.750959
3760535139445879424,160.43616761258107,-11.565696775726389,10.377667
3760618663674754944,160.3340783663336,-11.200407968703388,10.757699
3750336825501090432,161.31705188619674,-13.603516234174977,11.27255
3750666953867358464,158.4947650160617,-14.73616857875771,10.556409
3750705402414553728,158.78832133596958,-14.398150016090705,11.62985
3751074666522869504,160.36640923999335,-13.33679971609929,11.413555
3751155583706611200,160.85481586838878,-13.373061789130073,10.525929
3751241792289469952,159.4844955521551,-13.502283299295549,11.279413
3751261411700532096,160.14138734429025,-13.351472824269523,11.027743
3751327244959282432,159.50573578261512,-13.141093043509088,10.891525
3753913227588515584,157.94666098161895,-13.598896318994816,10.643168
3754384711918540800,158.51277765175098,-12.890492465116989,11.846484
3754419690132145408,158.91415699766515,-12.558694702997736,11.183487
3754488581407661056,159.5647848911341,-12.06551086934223,11.721942
3754574407738068352,159.70278048442304,-11.697011244059931,11.301649
3754664258453907200,158.497801976197,-11.805084802387004,11.31913
3754795757468657280,159.10772894390277,-11.329206524063027,11.981129
3757344494141157504,162.0383253713462,-12.166444845985021,8.24489
3757477741206516864,161.3719827456676,-11.844401803318123,9.767138
3757515365120004352,160.9841178191754,-11.98161634071514,10.699745
3757536530718860288,160.9178960052155,-11.693840619416756,10.032475
3757633700059205632,161.61440856223248,-11.35417578794313,11.583302
3760507411137262208,160.30853701362867,-11.929740876890707,11.762391
3760802866231908224,159.77232779999403,-11.07973386900935,11.795434
3749667841395039232,159.5682661887919,-15.191919710776437,11.977211
3750148873436303104,161.1521925252394,-14.49343201595918,11.875236
3750310540300267136,161.35200021954722,-13.924064766532766,11.786512
3750440793774288896,159.26760629857625,-14.918253002809447,11.276632
3750480243048927360,158.91808333678574,-14.964226341757973,11.354036
3750653927231065344,159.61072316626945,-13.885676848740761,11.774449
3751262133255037312,160.10371857092724,-13.352061331869459,10.815304
3751494542525500800,160.24029321190255,-12.195306762274038,8.67959
3751497016426658816,160.38888141415953,-12.104971159810246,11.730683
3753915594115200512,158.00412463756143,-13.507299079629385,11.464854
3753992220626915712,157.7730195185053,-13.152701145095909,11.065404
3754221674959800064,158.01081511141973,-12.628313592311653,11.561578
3754336947586719360,158.62767650849526,-12.92526246489055,10.5681505
3754364886349505408,159.47228592108561,-12.535167194414482,10.81614
3754438927290183296,158.7879547822925,-12.361643431959203,11.920207
3754445008963371136,158.70780006111812,-12.211585737325892,9.421585
3754474356475988736,159.57157576739976,-12.347403055741392,11.670085
3754780020708237696,159.48856519572638,-11.509655635077587,7.759482
3754834377814269312,158.54516076996106,-11.272872643950096,8.614792
3757148128236358784,161.5891068138372,-12.978883309346013,11.021387
3757163006003085440,161.7019155294905,-12.660365550988447,11.349702
3757360162181856128,161.96575740017985,-12.020087077645618,10.21705
3757430389191557760,160.89376393869998,-12.345527705483104,11.1216955
3760579149975638912,160.05419843996592,-11.570901348839735,9.584597
3760605714348444032,160.09811628281943,-11.23510873233699,11.866878
3760793627757670528,159.5295662726855,-11.216414369857459,8.758225
3760811872778739712,159.4341117870132,-11.049771898087332,8.69379
3750109535831744000,160.86668197681672,-14.87622265012947,11.803783
3750215707423286912,160.77002170868218,-14.247222068090517,11.344538
3750547416337362304,159.56450326908873,-14.57476042443858,10.50691
3750548825086635136,159.9506487915789,-14.741489053690227,11.443319
3750575282084505088,159.93486559005763,-14.430164970069534,11.350819
3750926954007360256,158.91649723840783,-13.507511814316628,11.728308
3750962207099121664,160.28573318123892,-14.136177229404616,11.689912
3750995604764854400,160.5565765491326,-13.788479094517433,6.9487453
3751157301693768448,160.8519967261282,-13.287593991087174,10.421531
3751286769187521536,159.90495695935786,-12.99420419205535,7.5824223
3751322709473872384,159.6316204583006,-13.223881437797905,11.715016
3751349544429779840,159.6653480267391,-12.88921000803372,11.018418
3754240568520161408,157.77495185120273,-12.433166744032405,11.948344
3754351932728171264,159.30781757185724,-12.792045505802326,10.426257
3754596470985885568,158.2073163495727,-12.531259861039706,11.06781
3754680205668218112,157.91363320928784,-11.998421046832869,10.2075205
3754798815485084288,159.27369094128534,-11.309051178364385,10.158807
3754833243942903680,158.58025063903662,-11.322269904057073,11.777907
3757553298271441664,161.81876111922543,-11.87112770228704,10.774987
3757572539724580864,161.41931549324607,-11.752990606165707,10.394018
3757581919933222784,161.65066394901925,-11.55041995550731,11.594829
3760555411691542784,160.73389929362287,-11.410343391899627,11.7404585
3760674708703220736,161.04331574150413,-10.99051861531903,11.528402
3749772741676151040,159.94374722551382,-14.880636979811925,11.522233
3750594214301108736,159.4244111289731,-14.534351711248853,11.63938
3750617441484237312,159.30617144725227,-14.247860105058953,11.585443
3750770445399207296,158.3538548854455,-14.196054081480323,10.45287
3750789515053945344,158.25814085272978,-14.013591562535517,9.356033
3750804633338844288,159.1176308135256,-14.22101055374168,11.680604
3750807519556862976,159.1571272783673,-14.146004519466983,9.941119
3750862701296611328,159.14754917615898,-13.680184105917936,11.634476
3750885133910437504,158.50200637726118,-13.903887962230106,10.921357
3750892796132092032,158.52901164100308,-13.79518620346507,11.538011
3750910976729015808,159.11288645584537,-13.589536065691991,11.007794
3750938705038157824,160.44357321130315,-14.313003763003948,10.775276
3750982376265683200,160.97043061278228,-13.873099573954955,9.579971
3751060853908019072,160.13655200255417,-13.568778439209689,11.771805
3751279072606133248,159.9440784718254,-13.193475972619057,11.538627
3751314080884151936,159.25671724795254,-13.209597210230578,11.084722
3751496810268230272,160.31212269029737,-12.10699915723574,11.983925
3753920511853081728,158.3022622387272,-13.404269100525383,6.7736483
3753966863140392704,157.80328947591883,-13.378160503965143,10.6715145
3754338498070414848,158.77467225326538,-12.83353643676149,11.411885
3754355506140961664,159.24077206232406,-12.734147487480156,11.3991375
3754387666856021632,158.6495196745598,-12.74895345277526,11.185046
3754402201025360000,158.43737918900442,-12.69230068854675,10.994662
3754424019459180416,158.83126692236553,-12.493534427093234,11.497593
3754473050805940352,159.36260471594605,-12.393813494148494,7.1234384
3754603823969886208,158.36555905727997,-12.439599720907605,11.641287
3754606881986834944,158.41753832673598,-12.352624237664296,10.672756
3757365316142601216,161.86568652640955,-11.902688296420516,10.17816
3749764697202132992,159.76557752754138,-15.032341865654804,11.536012
3750111730559676032,160.95437016169663,-14.794113454459936,8.92554
3750334076722019328,161.3262037851261,-13.673065661376143,11.995799
3750362595304908544,161.60327305990535,-13.459855106511297,7.2594967
3750502542519084160,158.74314712281011,-14.752829791875643,10.300469
3750544495759593728,159.494648587845,-14.66032870474366,11.378709
3750547858718733696,159.57678564884046,-14.538892670495,10.247255
3750634410899674624,159.80464270804896,-14.13835092034412,11.643863
3750865617579048832,158.57141898931,-14.110687593205611,9.486736
3750929732850492032,159.06491110620084,-13.395152046776815,10.5598
3750991893913102720,160.5135919658697,-13.87514432509514,11.556435
3751310404392147456,159.02880605640712,-13.236334363409837,10.687422
3754363198426823936,159.2974366662868,-12.6161482930655,10.503347
3754436144151113856,159.07311215758142,-12.21478497686066,11.100231
3754638041974061312,158.52118372664623,-12.080331544097158,11.713055
3754659967782279168,158.57957523875632,-11.858405376266793,9.296324
3754680480546182016,158.020555173329,-12.01715341146019,11.86386
3754799743198015232,159.34000100549014,-11.271268888388862,11.965107
3757559689182526720,161.952402537982,-11.80330771844845,11.741789
3750239072045536640,161.75772539447846,-14.263146442537925,11.582991
3750346171349963904,161.71072664505834,-13.565236426929205,11.962183
3751131738048231808,161.27116060055386,-13.272337348805012,11.8963995
3751186816708798976,160.97743020979757,-13.113895508247202,10.307349
3751396960868523648,160.791900246489,-12.74949203388751,10.9860115
3753972223259251584,158.0053140522943,-13.270908816619658,11.362878
3754014481442214784,158.0205120055365,-13.053390994451247,10.55162
3754513354779013120,159.79266560035148,-12.014535545059617,10.988281
3754580489411760128,159.46618640077293,-11.738718904414881,10.322631
3754714084370212864,158.33144414306048,-11.738745672411353,11.061578
3754846571226327808,158.7655107345514,-11.28015043960542,10.261719
3757245881692050560,161.95698600817158,-12.315228909037069,11.932601
3757443621986509056,160.96697653499723,-12.120723312750515,11.276418
3760507067539677824,160.24305256710667,-11.963166123610378,10.579892
3760538644139198208,160.2282690294478,-11.505926651726476,11.108176
3750126028506173440,160.98476856334202,-14.525909661177602,9.511628
3750318958437438848,161.52191642744347,-13.766801257263555,11.280172
3750358025459699712,161.64944961900989,-13.566531026879291,9.621096
3750535184269734912,159.52079298407108,-14.733976854749315,11.232847
3750586135467189248,159.3599600504512,-14.657918379007882,11.141511
3750841295179657472,159.50844594968632,-13.899688815311857,11.822446
3750852462094590336,158.98762308250468,-13.882447062268284,11.098228
3750865686298525440,158.5522109910746,-14.10204222043116,11.523247
3750868817330075904,158.57402900075007,-14.015676736877891,11.714243
3750872111569597184,158.52163204182918,-13.972912861367021,11.935592
3751066832502505088,160.10472012557454,-13.45147878870433,10.54994
3751210146971117696,161.00084284835881,-12.834598660276585,11.666158
3751211830598300544,161.04993085736086,-12.790527075408345,9.126536
3751255673624230400,160.04258000168326,-13.4011901726302,9.168259
3751290548759011712,159.38882545581276,-13.384714500731478,5.267002
3751342874345863296,159.51895209406777,-12.947147213170462,10.859836
3754026339847137024,158.23519176568217,-12.802356131619755,10.064004
3754562970241161216,159.68325838305523,-11.884260914112318,11.733009
3754639382004505600,158.80327497845576,-12.108611527997244,11.804858
3754676490521286784,158.10812838158625,-12.050519444014089,11.779943
3757178433525706496,162.1652049414177,-12.587162518310212,11.617066
3760565337360174208,160.46812519388666,-11.382971032291806,10.643202
3760791909770756608,159.4898296125817,-11.302217462717268,11.559829
3760812796197012992,159.35659050220767,-11.043231983061787,11.186916
